"application_id","organization_id","provider_id","snapshot_date_id","applicationcode","FullResourcesCount","DevResourcesCount","QaResourcesCount","PdnResourcesCount","FullAccountsCount","DevAccountsCount","QaAccountsCount","PdnAccountsCount","RedSecurityChecksCount","RedSecurityResourcesCount","YellowSecurityChecksCount","YellowSecurityResourcesCount","RedFaultToleranceChecksCount","RedFaultToleranceResourcesCount","YellowFaultToleranceChecksCount","YellowFaultToleranceResourcesCount","RedPerformanceChecksCount","RedPerformanceResourcesCount","YellowPerformanceChecksCount","YellowPerformanceResourcesCount","RedCostOptimizingChecksCount","RedCostOptimizingResourcesCount","YellowCostOptimizingChecksCount","YellowCostOptimizingResourcesCount","ppn_tm"
"314","1","1","20231012","app00314","200","82","39","79","3","1","1","1","2","2","4","6","0","0","1","2","0","0","1","2","0","0","0","0","2023-10-12 11:48:46.008"
"318","1","1","20231012","app00318","44","6","0","38","2","1","0","1","2","8","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"319","1","1","20231012","app00319","388","96","86","206","3","1","1","1","3","5","4","12","0","0","1","2","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"315","1","1","20231012","app00315","780","279","237","264","9","3","2","4","0","0","3","7","1","5","2","6","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"316","1","1","20231012","app00316","256","108","59","89","5","1","2","2","0","0","4","8","0","0","3","6","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"320","1","1","20231012","app00320","7","0","0","7","1","0","0","1","0","0","3","6","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"317","1","1","20231012","app00317","10","10","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"303","1","1","20231012","app00303","3095","1221","894","980","171","66","48","57","3","9","6","191","0","0","1","62","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"305","1","1","20231012","app00305","164","48","36","80","5","1","1","3","1","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"307","1","1","20231012","app00307","65","18","17","30","3","1","1","1","0","0","3","4","1","6","2","3","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"306","1","1","20231012","app00306","310","119","97","94","4","2","1","1","0","0","2","33","0","0","1","29","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"308","1","1","20231012","app00308","151","51","30","70","3","1","1","1","2","2","4","10","0","0","1","3","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"310","1","1","20231012","app00310","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"312","1","1","20231012","app00312","21","21","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"304","1","1","20231012","app00304","26","10","8","8","3","1","1","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"311","1","1","20231012","app00311","17","8","9","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"309","1","1","20231012","app00309","51","21","14","16","3","1","1","1","0","0","3","9","0","0","1","4","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"283","1","1","20231012","app00283","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"281","1","1","20231012","app00281","31","10","11","10","3","1","1","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"284","1","1","20231012","app00284","2","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"282","1","1","20231012","app00282","9","2","0","7","4","1","0","3","0","0","1","1","0","0","1","2","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"280","1","1","20231012","app00280","476","104","70","302","7","2","1","4","2","12","5","16","0","0","1","8","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"52","1","1","20231012","app00052","110","25","1","84","7","2","1","4","0","0","4","33","0","0","1","3","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"47","1","1","20231012","app00047","398","99","0","299","3","1","0","2","0","0","7","26","0","0","2","7","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"51","1","1","20231012","app00051","72","22","23","27","6","2","1","3","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"50","1","1","20231012","app00050","87","28","27","32","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"46","1","1","20231012","app00046","572","184","177","211","5","1","1","3","0","0","3","4","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"49","1","1","20231012","app00049","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"48","1","1","20231012","app00048","141","49","38","54","3","1","1","1","0","0","2","2","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"45","1","1","20231012","app00045","137","43","29","65","3","1","1","1","1","1","3","4","0","0","1","2","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"53","1","1","20231012","app00053","6","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"286","1","1","20231012","app00286","347","138","96","113","45","19","17","9","2","6","8","15","0","0","4","6","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"294","1","1","20231012","app00294","117","36","23","58","3","1","1","1","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"287","1","1","20231012","app00287","62","29","15","18","3","1","1","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"288","1","1","20231012","app00288","224","75","52","97","5","1","1","3","1","11","1","4","0","0","1","4","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"297","1","1","20231012","app00297","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"291","1","1","20231012","app00291","221","68","51","102","5","1","1","3","2","2","4","7","0","0","2","2","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"290","1","1","20231012","app00290","853","296","272","285","4","2","1","1","3","3","8","25","2","5","2","7","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"285","1","1","20231012","app00285","306","122","83","101","3","1","1","1","2","2","6","13","0","0","1","4","0","0","2","2","0","0","0","0","2023-10-12 11:48:46.008"
"293","1","1","20231012","app00293","12","12","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"292","1","1","20231012","app00292","209","50","35","124","3","1","1","1","2","2","3","5","0","0","1","3","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"296","1","1","20231012","app00296","47","27","0","20","2","1","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"289","1","1","20231012","app00289","68","38","30","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"295","1","1","20231012","app00295","25","25","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"430","1","1","20231012","app00430","89","25","25","39","3","1","1","1","0","0","2","5","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"431","1","1","20231012","app00431","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"429","1","1","20231012","app00429","226","109","73","44","4","2","1","1","1","1","5","7","0","0","1","3","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"428","1","1","20231012","app00428","77","31","46","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"423","1","1","20231012","app00423","83","25","24","34","5","1","1","3","0","0","1","4","0","0","1","2","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"424","1","1","20231012","app00424","6","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"422","1","1","20231012","app00422","3","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"421","1","1","20231012","app00421","249","108","51","90","3","1","1","1","2","2","5","13","0","0","1","5","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"425","1","1","20231012","app00425","29","12","7","10","4","1","1","2","1","2","1","1","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"426","1","1","20231012","app00426","14","14","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"427","1","1","20231012","app00427","3","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"439","1","1","20231012","app00439","89","42","24","23","3","1","1","1","1","1","3","3","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"437","1","1","20231012","app00437","23","10","6","7","5","1","1","3","1","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"436","1","1","20231012","app00436","3","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"434","1","1","20231012","app00434","345","108","114","123","3","1","1","1","0","0","3","7","1","1","3","9","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"432","1","1","20231012","app00432","323","99","101","123","5","1","1","3","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"440","1","1","20231012","app00440","97","34","17","46","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"438","1","1","20231012","app00438","18","1","6","11","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"433","1","1","20231012","app00433","13","11","0","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"442","1","1","20231012","app00442","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"441","1","1","20231012","app00441","26","13","13","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"435","1","1","20231012","app00435","42","17","15","10","3","1","1","1","1","1","4","6","0","0","1","2","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"908","1","1","20231012","app00908","11","5","4","2","4","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"907","1","1","20231012","app00907","151","63","37","51","3","1","1","1","1","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"118","1","1","20231012","app00118","1202","622","280","300","131","49","44","38","1","1","6","14","0","0","1","5","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"122","1","1","20231012","app00122","226","156","3","67","4","2","1","1","1","1","4","16","0","0","2","10","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"123","1","1","20231012","app00123","101","55","46","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"121","1","1","20231012","app00121","203","52","62","89","5","1","1","3","0","0","4","7","0","0","2","4","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"124","1","1","20231012","app00124","25","10","8","7","3","1","1","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"125","1","1","20231012","app00125","96","33","33","30","3","1","1","1","2","2","5","5","0","0","1","1","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"119","1","1","20231012","app00119","620","313","137","170","5","2","1","2","0","0","2","4","0","0","2","4","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"120","1","1","20231012","app00120","20","20","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"126","1","1","20231012","app00126","24","12","6","6","3","1","1","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"135","1","1","20231012","app00135","1030","367","199","464","3","1","1","1","0","0","6","13","1","2","3","4","0","0","2","2","0","0","0","0","2023-10-12 11:48:46.008"
"132","1","1","20231012","app00132","111","59","28","24","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"133","1","1","20231012","app00133","196","110","1","85","5","1","1","3","0","0","1","2","0","0","1","2","0","0","1","3","0","0","0","0","2023-10-12 11:48:46.008"
"128","1","1","20231012","app00128","241","105","63","73","3","1","1","1","0","0","4","7","0","0","2","5","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"130","1","1","20231012","app00130","594","237","151","206","6","2","2","2","2","4","5","17","1","6","2","2","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"131","1","1","20231012","app00131","135","78","26","31","6","2","1","3","1","1","4","6","0","0","1","2","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"136","1","1","20231012","app00136","23","6","0","17","3","1","0","2","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"134","1","1","20231012","app00134","32","10","10","12","3","1","1","1","0","0","4","5","0","0","1","2","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"127","1","1","20231012","app00127","641","213","177","251","3","1","1","1","1","2","6","24","1","1","1","7","0","0","2","3","0","0","0","0","2023-10-12 11:48:46.008"
"129","1","1","20231012","app00129","12","10","2","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"137","1","1","20231012","app00137","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"138","1","1","20231012","app00138","2","0","0","2","1","0","0","1","1","1","2","2","1","1","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"146","1","1","20231012","app00146","1100","341","340","419","4","2","1","1","3","105","6","98","1","78","4","10","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"139","1","1","20231012","app00139","1091","353","389","349","111","41","35","35","1","8","4","41","1","1","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"141","1","1","20231012","app00141","375","107","112","156","8","2","2","4","0","0","3","8","1","1","3","12","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"143","1","1","20231012","app00143","147","34","29","84","3","1","1","1","1","1","4","5","0","0","1","2","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"144","1","1","20231012","app00144","44","6","12","26","5","1","1","3","0","0","0","0","1","6","2","3","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"145","1","1","20231012","app00145","170","73","48","49","3","1","1","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"147","1","1","20231012","app00147","15","15","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"140","1","1","20231012","app00140","544","115","148","281","5","1","1","3","0","0","3","8","1","10","2","5","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"148","1","1","20231012","app00148","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"142","1","1","20231012","app00142","28","8","20","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"499","1","1","20231012","app00499","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"500","1","1","20231012","app00500","35","16","0","19","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"502","1","1","20231012","app00502","10","0","0","10","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"497","1","1","20231012","app00497","190","59","60","71","3","1","1","1","0","0","3","3","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"496","1","1","20231012","app00496","225","0","0","225","1","0","0","1","3","35","4","28","0","0","1","2","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"495","1","1","20231012","app00495","344","193","79","72","3","1","1","1","1","1","4","6","0","0","1","3","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"498","1","1","20231012","app00498","2","1","1","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"501","1","1","20231012","app00501","6","0","6","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"494","1","1","20231012","app00494","211","49","70","92","6","1","2","3","0","0","2","4","1","6","2","4","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"503","1","1","20231012","app00503","3","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"483","1","1","20231012","app00483","30","15","15","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"477","1","1","20231012","app00477","187","66","48","73","172","66","48","58","1","1","3","3","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"480","1","1","20231012","app00480","228","97","59","72","5","1","1","3","2","2","5","6","0","0","1","2","0","0","2","2","0","0","0","0","2023-10-12 11:48:46.008"
"475","1","1","20231012","app00475","16819","6232","4522","6065","176","70","48","58","2","17","4","411","0","0","1","59","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"482","1","1","20231012","app00482","81","63","9","9","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"481","1","1","20231012","app00481","143","82","55","6","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"478","1","1","20231012","app00478","242","95","71","76","3","1","1","1","0","0","4","11","0","0","1","4","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"476","1","1","20231012","app00476","31","10","9","12","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"479","1","1","20231012","app00479","526","190","191","145","6","3","2","1","2","7","6","21","0","0","2","7","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"485","1","1","20231012","app00485","254","101","67","86","3","1","1","1","2","2","6","7","0","0","1","2","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"484","1","1","20231012","app00484","115","39","20","56","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"490","1","1","20231012","app00490","27","9","9","9","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"488","1","1","20231012","app00488","18","6","6","6","3","1","1","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"493","1","1","20231012","app00493","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"492","1","1","20231012","app00492","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"486","1","1","20231012","app00486","33","11","11","11","3","1","1","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"487","1","1","20231012","app00487","17","9","5","3","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"491","1","1","20231012","app00491","11","2","5","4","5","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"489","1","1","20231012","app00489","70","43","26","1","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"13","1","1","20231012","app00013","37","7","7","23","3","1","1","1","1","1","3","6","1","1","2","3","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"9","1","1","20231012","app00009","327","134","86","107","7","2","2","3","0","0","5","10","0","0","1","3","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"12","1","1","20231012","app00012","226","67","71","88","5","1","1","3","1","1","5","18","0","0","2","10","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"16","1","1","20231012","app00016","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"11","1","1","20231012","app00011","787","257","256","274","6","2","1","3","1","3","3","9","0","0","2","6","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"15","1","1","20231012","app00015","265","53","62","150","3","1","1","1","1","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"17","1","1","20231012","app00017","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"10","1","1","20231012","app00010","152","66","35","51","5","2","2","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"14","1","1","20231012","app00014","138","59","51","28","3","1","1","1","1","1","3","3","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"18","1","1","20231012","app00018","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"231","1","1","20231012","app00231","170","57","38","75","3","1","1","1","1","1","3","5","0","0","1","3","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"233","1","1","20231012","app00233","13","7","0","6","2","1","0","1","0","0","2","2","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"236","1","1","20231012","app00236","10","4","3","3","5","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"234","1","1","20231012","app00234","196","133","0","63","5","2","0","3","0","0","2","7","0","0","1","2","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"235","1","1","20231012","app00235","134","29","0","105","3","1","0","2","0","0","2","4","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"232","1","1","20231012","app00232","54","0","15","39","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"239","1","1","20231012","app00239","3","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"237","1","1","20231012","app00237","7","7","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"238","1","1","20231012","app00238","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"223","1","1","20231012","app00223","485","71","244","170","7","2","2","3","0","0","2","4","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"221","1","1","20231012","app00221","54","18","18","18","3","1","1","1","1","1","4","8","0","0","1","3","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"224","1","1","20231012","app00224","112","36","37","39","4","1","1","2","0","0","3","7","0","0","2","4","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"222","1","1","20231012","app00222","293","88","82","123","4","2","1","1","2","14","3","9","0","0","4","11","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"219","1","1","20231012","app00219","168","56","37","75","5","1","1","3","1","1","6","13","1","1","1","3","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"229","1","1","20231012","app00229","9","0","9","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"228","1","1","20231012","app00228","4","2","2","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"230","1","1","20231012","app00230","5","5","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"218","1","1","20231012","app00218","16","5","5","6","15","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"226","1","1","20231012","app00226","105","62","43","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"220","1","1","20231012","app00220","71","12","12","47","3","1","1","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"225","1","1","20231012","app00225","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"227","1","1","20231012","app00227","19","19","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"913","1","1","20231012","app00913","12","2","0","10","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"909","1","1","20231012","app00909","219","71","54","94","5","2","2","1","1","1","2","2","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"911","1","1","20231012","app00911","9","3","3","3","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"912","1","1","20231012","app00912","11","4","0","7","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"910","1","1","20231012","app00910","6","1","3","2","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"914","1","1","20231012","app00914","8","4","4","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"700","1","1","20231012","app00700","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"702","1","1","20231012","app00702","2","1","1","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"698","1","1","20231012","app00698","956","285","332","339","5","1","1","3","0","0","2","4","0","0","1","3","0","0","1","4","0","0","0","0","2023-10-12 11:48:46.008"
"699","1","1","20231012","app00699","392","155","127","110","5","2","1","2","2","5","6","17","0","0","1","6","0","0","2","2","0","0","0","0","2023-10-12 11:48:46.008"
"705","1","1","20231012","app00705","6","0","6","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"701","1","1","20231012","app00701","283","120","50","113","8","2","2","4","0","0","1","1","1","8","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
